Compound_name;Filename;Dilution;Concentration (M) in the separate mixes;SMILES;ret_time;Peak_Area;conc_M;MW;IC;Peak_Area_IC;slope;intercept;pH;mode
Irgarol;2021062101-pH27-M-2ppm-FS;2000;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;9.32078759999999;5319837558.77573;6.25e-6;253.367;120.59920275220495;641568168359.5892;145325858735484740;5686204439.879981;2.7;positive
Corticosterone;2021062101-pH27-M-005ppm-FS;50;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.35934559999999;809463.847949447;1.0950000000000002e-7;346.46;126.84399162706558;102675625.55171193;1095102886079237.4;-34375380.563832775;2.7;positive
Corticosterone;2021062101-pH27-M-01ppm-FS;100;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.35934559999999;1467730.19358919;2.1900000000000004e-7;346.46;126.84399162706558;186172756.38641855;1095102886079237.4;-34375380.563832775;2.7;positive
Corticosterone;2021062101-pH27-M-05ppm-FS;500;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.35934559999999;9199524.70539547;1.095e-6;346.46;126.84399162706558;1166904434.704166;1095102886079237.4;-34375380.563832775;2.7;positive
Corticosterone;2021062101-pH27-M-1ppm-FS;1000;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.35934559999999;19572004.9135288;2.19e-6;346.46;126.84399162706558;2482591227.3765335;1095102886079237.4;-34375380.563832775;2.7;positive
Corticosterone;2021062101-pH27-M-2ppm-FS;2000;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.35934559999999;36465167.5569489;4.38e-6;346.46;126.84399162706558;4625387408.2731695;1095102886079237.4;-34375380.563832775;2.7;positive
Atrazine;2021062101-pH27-M-005ppm-FS;50;6.88e-5;c1(nc(nc(n1)Cl)NCC)NC(C)C;9.4496865;54325444.7922647;1.7200000000000003e-7;215.683;146.57933426386208;7962987531.238353;46311529522085750;55914421.97743225;2.7;positive
Atrazine;2021062101-pH27-M-01ppm-FS;100;6.88e-5;c1(nc(nc(n1)Cl)NCC)NC(C)C;9.4496865;107839654.005486;3.4400000000000006e-7;215.683;146.57933426386208;15807064691.369366;46311529522085750;55914421.97743225;2.7;positive
Atrazine;2021062101-pH27-M-05ppm-FS;500;6.88e-5;c1(nc(nc(n1)Cl)NCC)NC(C)C;9.4496865;546782008.104102;1.7200000000000003e-6;215.683;146.57933426386208;80146942735.35692;46311529522085750;55914421.97743225;2.7;positive
Atrazine;2021062101-pH27-M-1ppm-FS;1000;6.88e-5;c1(nc(nc(n1)Cl)NCC)NC(C)C;9.4496865;1085902764.51096;3.4400000000000005e-6;215.683;146.57933426386208;159170904297.30392;46311529522085750;55914421.97743225;2.7;positive
Atrazine;2021062101-pH27-M-2ppm-FS;2000;6.88e-5;c1(nc(nc(n1)Cl)NCC)NC(C)C;9.4496865;2093874614.43046;6.880000000000001e-6;215.683;146.57933426386208;306918747015.2177;46311529522085750;55914421.97743225;2.7;positive
1-Nitropyrene;2021062101-pH27-M-1ppm-FS;1000;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.1644387;294964.198359544;3.095e-6;247.248;119.58876544164713;35274404.33130298;23177137900837.437;-36458837.47178888;2.7;positive
1-Nitropyrene;2021062101-pH27-M-2ppm-FS;2000;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.1644387;894796.812553507;6.19e-6;247.248;119.58876544164713;107007646.13439484;23177137900837.437;-36458837.47178888;2.7;positive
Diuron;2021062101-pH27-M-005ppm-FS;50;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;9.91678819999999;9553602.52186505;1.7300000000000003e-7;233.095;193.5294052774441;1848903014.3136332;11042071887435258;-170992412.1827869;2.7;positive
Diuron;2021062101-pH27-M-01ppm-FS;100;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;9.91678819999999;18220721.2495599;3.4600000000000005e-7;233.095;193.5294052774441;3526245347.153416;11042071887435258;-170992412.1827869;2.7;positive
Diuron;2021062101-pH27-M-05ppm-FS;500;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;9.91678819999999;97894653.5265077;1.7300000000000002e-6;233.095;193.5294052774441;18945494076.826485;11042071887435258;-170992412.1827869;2.7;positive
Diuron;2021062101-pH27-M-1ppm-FS;1000;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;9.91678819999999;159971256.890267;3.4600000000000003e-6;233.095;193.5294052774441;30959142207.45861;11042071887435258;-170992412.1827869;2.7;positive
Diuron;2021062101-pH27-M-2ppm-FS;2000;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;9.91678819999999;266673343.844055;6.920000000000001e-6;233.095;193.5294052774441;51609133637.48733;11042071887435258;-170992412.1827869;2.7;positive
Hydrocortisonacetate;2021062101-pH27-M-005ppm-FS;50;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;9.9974941;905490.900694627;9.45e-8;404.497;130.19615582388317;117891434.40394598;1512222978517149.5;-41985137.301564485;2.7;positive
Hydrocortisonacetate;2021062101-pH27-M-01ppm-FS;100;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;9.9974941;1726103.71213323;1.89e-7;404.497;130.19615582388317;224732067.87308118;1512222978517149.5;-41985137.301564485;2.7;positive
Hydrocortisonacetate;2021062101-pH27-M-05ppm-FS;500;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;9.9974941;10669954.1636679;9.45e-7;404.497;130.19615582388317;1389187014.926597;1512222978517149.5;-41985137.301564485;2.7;positive
Hydrocortisonacetate;2021062101-pH27-M-1ppm-FS;1000;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;9.9974941;23904781.047727;1.89e-6;404.497;130.19615582388317;3112310598.2256737;1512222978517149.5;-41985137.301564485;2.7;positive
Hydrocortisonacetate;2021062101-pH27-M-2ppm-FS;2000;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;9.9974941;46985885.206655;3.78e-6;404.497;130.19615582388317;6117381631.888742;1512222978517149.5;-41985137.301564485;2.7;positive
9,10-Phenanthrenequinone;2021062101-pH27-M-005ppm-FS;50;7.28e-5;c1ccc2c(c1)c1ccccc1C(=O)C2=O;10.057344;3942732.43964205;1.8200000000000002e-7;208.212;116.61753614110161;459791742.77465045;3280767935000227.5;-165598511.4404026;2.7;positive
9,10-Phenanthrenequinone;2021062101-pH27-M-01ppm-FS;100;7.28e-5;c1ccc2c(c1)c1ccccc1C(=O)C2=O;10.057344;8547378.45252529;3.6400000000000003e-7;208.212;116.61753614110161;996774215.5990411;3280767935000227.5;-165598511.4404026;2.7;positive
9,10-Phenanthrenequinone;2021062101-pH27-M-05ppm-FS;500;7.28e-5;c1ccc2c(c1)c1ccccc1C(=O)C2=O;10.057344;49811851.9198271;1.82e-6;208.212;116.61753614110161;5808935441.515639;3280767935000227.5;-165598511.4404026;2.7;positive
9,10-Phenanthrenequinone;2021062101-pH27-M-1ppm-FS;1000;7.28e-5;c1ccc2c(c1)c1ccccc1C(=O)C2=O;10.057344;80188488.6149711;3.64e-6;208.212;116.61753614110161;9351383969.156708;3280767935000227.5;-165598511.4404026;2.7;positive
9,10-Phenanthrenequinone;2021062101-pH27-M-2ppm-FS;2000;7.28e-5;c1ccc2c(c1)c1ccccc1C(=O)C2=O;10.057344;156602230.118537;7.28e-6;208.212;116.61753614110161;18262566230.6256;3280767935000227.5;-165598511.4404026;2.7;positive
Metazachlor;2021062101-pH27-M-005ppm-FS;50;5.84e-5;N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O;10.29641;63591752.7937893;1.4600000000000004e-7;277.749;155.38985615240304;9881513319.106092;56049125757098104;2860335101.1592326;2.7;positive
Metazachlor;2021062101-pH27-M-01ppm-FS;100;5.84e-5;N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O;10.29641;132144553.969506;2.920000000000001e-7;277.749;155.38985615240304;20533923232.644997;56049125757098104;2860335101.1592326;2.7;positive
Metazachlor;2021062101-pH27-M-05ppm-FS;500;5.84e-5;N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O;10.29641;544094778.978218;1.4600000000000002e-6;277.749;155.38985615240304;84546809438.69882;56049125757098104;2860335101.1592326;2.7;positive
Metazachlor;2021062101-pH27-M-1ppm-FS;1000;5.84e-5;N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O;10.29641;1001869175.01569;2.9200000000000004e-6;277.749;155.38985615240304;155680306989.21478;56049125757098104;2860335101.1592326;2.7;positive
Metazachlor;2021062101-pH27-M-2ppm-FS;2000;5.84e-5;N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O;10.29641;1797639464.44292;5.840000000000001e-6;277.749;155.38985615240304;279334937793.66815;56049125757098104;2860335101.1592326;2.7;positive
Norethindrone;2021062101-pH27-M-005ppm-FS;50;5.31e-5;CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C;10.805331;1550698.14954645;1.3275000000000002e-7;298.419;124.70834479046887;193384999.49958074;2223682954163717.7;-91886157.55232094;2.7;positive
Norethindrone;2021062101-pH27-M-01ppm-FS;100;5.31e-5;CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C;10.805331;4086853.7477341;2.6550000000000004e-7;298.419;124.70834479046887;509664766.28064406;2223682954163717.7;-91886157.55232094;2.7;positive
Norethindrone;2021062101-pH27-M-05ppm-FS;500;5.31e-5;CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C;10.805331;22923988.1622528;1.3275000000000002e-6;298.419;124.70834479046887;2858812619.710849;2223682954163717.7;-91886157.55232094;2.7;positive
Norethindrone;2021062101-pH27-M-1ppm-FS;1000;5.31e-5;CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C;10.805331;43629558.5051212;2.6550000000000004e-6;298.419;124.70834479046887;5440970025.112588;2223682954163717.7;-91886157.55232094;2.7;positive
Norethindrone;2021062101-pH27-M-2ppm-FS;2000;5.31e-5;CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C;10.805331;84601343.1710629;5.310000000000001e-6;298.419;124.70834479046887;10550493473.91369;2223682954163717.7;-91886157.55232094;2.7;positive
2-(Methylthio)benzothiazole;2021062101-pH27-M-005ppm-FS;50;8.94e-5;CSC1=NC2=CC=CC=C2S1;11.242163;4179326.18822583;2.2350000000000004e-7;181.278;120.98395501466288;505631411.5479163;4407089116589711;-463721533.7595449;2.7;positive
2-(Methylthio)benzothiazole;2021062101-pH27-M-01ppm-FS;100;8.94e-5;CSC1=NC2=CC=CC=C2S1;11.242163;11953623.3061918;4.4700000000000007e-7;181.278;120.98395501466288;1446196624.3385346;4407089116589711;-463721533.7595449;2.7;positive
2-(Methylthio)benzothiazole;2021062101-pH27-M-05ppm-FS;500;8.94e-5;CSC1=NC2=CC=CC=C2S1;11.242163;74021985.6652167;2.235e-6;181.278;120.98395501466288;8955472583.816597;4407089116589711;-463721533.7595449;2.7;positive
2-(Methylthio)benzothiazole;2021062101-pH27-M-1ppm-FS;1000;8.94e-5;CSC1=NC2=CC=CC=C2S1;11.242163;165530375.984101;4.47e-6;181.278;120.98395501466288;20026519561.62071;4407089116589711;-463721533.7595449;2.7;positive
2-(Methylthio)benzothiazole;2021062101-pH27-M-2ppm-FS;2000;8.94e-5;CSC1=NC2=CC=CC=C2S1;11.242163;319475707.559019;8.94e-6;181.278;120.98395501466288;38651434631.59795;4407089116589711;-463721533.7595449;2.7;positive
Valsartan;2021062101-pH27-M-005ppm-FS;50;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;11.445361;4312732.75845547;8.375e-8;435.519;132.9676256863005;573453835.1113532;9982075612924684;-314002864.48741627;2.7;positive
Valsartan;2021062101-pH27-M-01ppm-FS;100;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;11.445361;9762790.49100537;1.675e-7;435.519;132.9676256863005;1298135071.6617758;9982075612924684;-314002864.48741627;2.7;positive
Valsartan;2021062101-pH27-M-05ppm-FS;500;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;11.445361;60585898.1436579;8.375e-7;435.519;132.9676256863005;8055963026.234232;9982075612924684;-314002864.48741627;2.7;positive
Valsartan;2021062101-pH27-M-1ppm-FS;1000;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;11.445361;123371369.531446;1.675e-6;435.519;132.9676256863005;16404398084.263569;9982075612924684;-314002864.48741627;2.7;positive
Valsartan;2021062101-pH27-M-2ppm-FS;2000;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;11.445361;230724898.790024;3.35e-6;435.519;132.9676256863005;30678941978.82148;9982075612924684;-314002864.48741627;2.7;positive
Sebuthylazine;2021062101-pH27-M-005ppm-FS;50;6.68e-5;n1c(nc(Cl)nc1NCC)NC(CC)C;11.564862;31300556.1106952;1.6700000000000003e-7;229.71;148.17325080336573;4637905150.874862;29941631818912976;-472341597.078038;2.7;positive
Sebuthylazine;2021062101-pH27-M-01ppm-FS;100;6.68e-5;n1c(nc(Cl)nc1NCC)NC(CC)C;11.564862;63469080.053122;3.3400000000000005e-7;229.71;148.17325080336573;9404419916.970142;29941631818912976;-472341597.078038;2.7;positive
Sebuthylazine;2021062101-pH27-M-05ppm-FS;500;6.68e-5;n1c(nc(Cl)nc1NCC)NC(CC)C;11.564862;334364890.769175;1.67e-6;229.71;148.17325080336573;49543932819.78095;29941631818912976;-472341597.078038;2.7;positive
Sebuthylazine;2021062101-pH27-M-1ppm-FS;1000;6.68e-5;n1c(nc(Cl)nc1NCC)NC(CC)C;11.564862;629678044.016143;3.34e-6;229.71;148.17325080336573;93301442741.37672;29941631818912976;-472341597.078038;2.7;positive
Sebuthylazine;2021062101-pH27-M-2ppm-FS;2000;6.68e-5;n1c(nc(Cl)nc1NCC)NC(CC)C;11.564862;1202901429.59805;6.68e-6;229.71;148.17325080336573;178237815219.55908;29941631818912976;-472341597.078038;2.7;positive
Ethoprop;2021062101-pH27-M-005ppm-FS;50;6.95e-5;CCCSP(=O)(OCC)SCCC;11.971674;29511027.6211337;1.7375e-7;242.339;121.24814907148553;3578157476.259946;15433552428050438;1102900548.5768223;2.7;positive
Ethoprop;2021062101-pH27-M-01ppm-FS;100;6.95e-5;CCCSP(=O)(OCC)SCCC;11.971674;55243508.6732928;3.475e-7;242.339;121.24814907148553;6698173174.851309;15433552428050438;1102900548.5768223;2.7;positive
Ethoprop;2021062101-pH27-M-05ppm-FS;500;6.95e-5;CCCSP(=O)(OCC)SCCC;11.971674;230048110.054307;1.7374999999999999e-6;242.339;121.24814907148553;27892907541.478127;15433552428050438;1102900548.5768223;2.7;positive
Ethoprop;2021062101-pH27-M-1ppm-FS;1000;6.95e-5;CCCSP(=O)(OCC)SCCC;11.971674;405606008.311429;3.4749999999999998e-6;242.339;121.24814907148553;49178977760.03435;15433552428050438;1102900548.5768223;2.7;positive
Ethoprop;2021062101-pH27-M-2ppm-FS;2000;6.95e-5;CCCSP(=O)(OCC)SCCC;11.971674;686886506.044156;6.9499999999999995e-6;242.339;121.24814907148553;83283717480.03366;15433552428050438;1102900548.5768223;2.7;positive
Iminostilbene;2021062101-pH27-M-005ppm-FS;50;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.396537;19827499.2311674;1.9825000000000002e-7;193.244;116.69838176384211;2313837074.701059;12112611750506752;-270602943.1425899;2.7;positive
Iminostilbene;2021062101-pH27-M-01ppm-FS;100;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.396537;37070295.8340406;3.9650000000000004e-7;193.244;116.69838176384211;4326043535.339436;12112611750506752;-270602943.1425899;2.7;positive
Iminostilbene;2021062101-pH27-M-05ppm-FS;500;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.396537;203649260.900795;1.9825e-6;193.244;116.69838176384211;23765539194.52526;12112611750506752;-270602943.1425899;2.7;positive
Iminostilbene;2021062101-pH27-M-1ppm-FS;1000;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.396537;486751729.339453;3.965e-6;193.244;116.69838176384211;56803139134.66583;12112611750506752;-270602943.1425899;2.7;positive
Iminostilbene;2021062101-pH27-M-2ppm-FS;2000;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.396537;807548773.018482;7.93e-6;193.244;116.69838176384211;94239635006.63309;12112611750506752;-270602943.1425899;2.7;positive
Metolachlor;2021062101-pH27-M-005ppm-FS;50;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.409959;31533125.8200891;1.3675e-7;283.794;156.3092734763184;4928919987.375464;26374041338801628;1657245895.6515732;2.7;positive
Metolachlor;2021062101-pH27-M-01ppm-FS;100;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.409959;59413950.4357258;2.735e-7;283.794;156.3092734763184;9286951426.966291;26374041338801628;1657245895.6515732;2.7;positive
Metolachlor;2021062101-pH27-M-05ppm-FS;500;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.409959;240617026.113075;1.3675e-6;283.794;156.3092734763184;37610672537.76708;26374041338801628;1657245895.6515732;2.7;positive
Metolachlor;2021062101-pH27-M-1ppm-FS;1000;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.409959;472280966.064108;2.735e-6;283.794;156.3092734763184;73821894682.1745;26374041338801628;1657245895.6515732;2.7;positive
Metolachlor;2021062101-pH27-M-2ppm-FS;2000;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.409959;746710033.103964;5.47e-6;283.794;156.3092734763184;116717702771.95827;26374041338801628;1657245895.6515732;2.7;positive
Alachlor;2021062101-pH27-M-005ppm-FS;50;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.4377669999999;2848290.1928952;1.5100000000000002e-7;269.767;154.6424682977825;440466625.8576808;3363866235714e3;-40981509.67225532;2.7;positive
Alachlor;2021062101-pH27-M-01ppm-FS;100;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.4377669999999;6497010.35487493;3.0200000000000003e-7;269.767;154.6424682977825;1004713717.8341111;3363866235714e3;-40981509.67225532;2.7;positive
Alachlor;2021062101-pH27-M-05ppm-FS;500;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.4377669999999;32559908.0473952;1.51e-6;269.767;154.6424682977825;5035144547.998026;3363866235714e3;-40981509.67225532;2.7;positive
Alachlor;2021062101-pH27-M-1ppm-FS;1000;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.4377669999999;62136561.5060627;3.02e-6;269.767;154.6424682977825;9608951242.834515;3363866235714e3;-40981509.67225532;2.7;positive
Alachlor;2021062101-pH27-M-2ppm-FS;2000;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.4377669999999;107169531.817892;6.04e-6;269.767;154.6424682977825;16572960926.636557;3363866235714e3;-40981509.67225532;2.7;positive
1-hydroxypyrene;2021062101-pH27-M-01ppm-FS;100;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5456819999999;31698.9433215526;3.7350000000000006e-7;218.25;119.02943760037232;3773107.396090484;19914793852552.47;-4450339.211378742;2.7;positive
1-hydroxypyrene;2021062101-pH27-M-05ppm-FS;500;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5456819999999;263187.417780351;1.8675000000000001e-6;218.25;119.02943760037232;31327050.32188941;19914793852552.47;-4450339.211378742;2.7;positive
1-hydroxypyrene;2021062101-pH27-M-1ppm-FS;1000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5456819999999;592791.448344344;3.7350000000000002e-6;218.25;119.02943760037232;70559632.71073744;19914793852552.47;-4450339.211378742;2.7;positive
1-hydroxypyrene;2021062101-pH27-M-2ppm-FS;2000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5456819999999;1352551.51591517;7.4700000000000005e-6;218.25;119.02943760037232;160993446.26491374;19914793852552.47;-4450339.211378742;2.7;positive
Glimepiride;2021062101-pH27-M-005ppm-FS;50;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;12.724012;2036556.64997724;7.750000000000001e-8;490.616;140.0348551962855;285188915.5785951;4655336919809215;-100639611.9595466;2.7;positive
Glimepiride;2021062101-pH27-M-01ppm-FS;100;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;12.724012;4233001.16242818;1.5500000000000002e-7;490.616;140.0348551962855;592767704.8263383;4655336919809215;-100639611.9595466;2.7;positive
Glimepiride;2021062101-pH27-M-05ppm-FS;500;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;12.724012;25067876.7475694;7.750000000000001e-7;490.616;140.0348551962855;3510376490.424213;4655336919809215;-100639611.9595466;2.7;positive
Glimepiride;2021062101-pH27-M-1ppm-FS;1000;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;12.724012;54530342.6504067;1.5500000000000002e-6;490.616;140.0348551962855;7636148636.853534;4655336919809215;-100639611.9595466;2.7;positive
Glimepiride;2021062101-pH27-M-2ppm-FS;2000;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;12.724012;111547203.48627;3.1000000000000004e-6;490.616;140.0348551962855;15620496487.75041;4655336919809215;-100639611.9595466;2.7;positive
Ethyl_azinphos;2021062101-pH27-M-005ppm-FS;50;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.76829;1327774.88803205;1.1125e-7;345.378;127.99792090933524;169952425.1037278;2015194329736583.2;-55796037.3725183;2.7;positive
Ethyl_azinphos;2021062101-pH27-M-01ppm-FS;100;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.76829;2834064.17922906;2.225e-7;345.378;127.99792090933524;362754322.6649413;2015194329736583.2;-55796037.3725183;2.7;positive
Ethyl_azinphos;2021062101-pH27-M-05ppm-FS;500;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.76829;17475611.6529356;1.1125e-6;345.378;127.99792090933524;2236841958.1947083;2015194329736583.2;-55796037.3725183;2.7;positive
Ethyl_azinphos;2021062101-pH27-M-1ppm-FS;1000;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.76829;34418913.1846334;2.225e-6;345.378;127.99792090933524;4405549327.591981;2015194329736583.2;-55796037.3725183;2.7;positive
Ethyl_azinphos;2021062101-pH27-M-2ppm-FS;2000;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.76829;59358558.079973;4.45e-6;345.378;127.99792090933524;7597772022.412565;2015194329736583.2;-55796037.3725183;2.7;positive
Efavirenz;2021062101-pH27-M-01ppm-FS;100;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7833039999999;48758.721932593;2.42e-7;315.675;154.51595374860935;7534000.422977844;53093051630892.41;-7245797.879434535;2.7;positive
Efavirenz;2021062101-pH27-M-05ppm-FS;500;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7833039999999;346375.177718511;1.21e-6;315.675;154.51595374860935;53520490.940019794;53093051630892.41;-7245797.879434535;2.7;positive
Efavirenz;2021062101-pH27-M-1ppm-FS;1000;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7833039999999;794639.051403579;2.42e-6;315.675;154.51595374860935;122784410.91351421;53093051630892.41;-7245797.879434535;2.7;positive
Efavirenz;2021062101-pH27-M-2ppm-FS;2000;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7833039999999;1386819.058442;4.84e-6;315.675;154.51595374860935;214285669.49191403;53093051630892.41;-7245797.879434535;2.7;positive
Progesterone;2021062101-pH27-M-005ppm-FS;50;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;13.140736;2048293.67785969;1.2575000000000002e-7;314.462;126.09392211695516;258277383.4886914;2437129584557522;-24937462.340384007;2.7;positive
Progesterone;2021062101-pH27-M-01ppm-FS;100;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;13.140736;4498826.08187182;2.5150000000000005e-7;314.462;126.09392211695516;567274625.5852717;2437129584557522;-24937462.340384007;2.7;positive
Progesterone;2021062101-pH27-M-05ppm-FS;500;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;13.140736;24753316.5866936;1.2575000000000002e-6;314.462;126.09392211695516;3121242773.818877;2437129584557522;-24937462.340384007;2.7;positive
Progesterone;2021062101-pH27-M-1ppm-FS;1000;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;13.140736;48114403.6080976;2.5150000000000005e-6;314.462;126.09392211695516;6066933861.263205;2437129584557522;-24937462.340384007;2.7;positive
Progesterone;2021062101-pH27-M-2ppm-FS;2000;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;13.140736;92052582.6979492;5.030000000000001e-6;314.462;126.09392211695516;11607271193.37978;2437129584557522;-24937462.340384007;2.7;positive
Parathion;2021062101-pH27-M-2ppm-FS;2000;5.3e-5;S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC;13.44788;45057.3760793626;5.3e-6;291.261;118.94520185621805;5359358.6928713145;NA;5359358.6928713145;2.7;positive
